Options:
Model:                           Independent Contrasts
Tree File Name:                  Rhizobiales.trees
Data File Name:                  LnGenomeSize.txt
Log File Name:                   LnGenomeSize.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1676938870
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      11000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   LnGenomeSize.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Tags:	1
	Tag-Devosia	8	Devosia_enhydra_ATCC_23634 Devosia_sp_Root105 Devosia_sp_Root436 Devosia_psychrophila_CGMCC_1_10210 Devosia_sp_LC5 Devosia_sp_Leaf420 Devosia_sp_Root685 Devosia_sp_S37 
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        AncState-1 - uniform -100.00 100.00 
Node reconstruction / fossilisation:
	MRCA DevosiaAnc Tag-Devosia
Removed taxa:
          Rhizobium_alamii_YR584
Tree Information
     Trees:                      1000
     Taxa:                       160
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	DevosiaAnc Alpha	
4507000	82.465520	52	15.238792236827	0.263248527054	15.240729	
4508000	81.982752	523	15.338407255069	0.274095053312	15.243614	
4509000	82.784494	619	15.295172102832	0.242019031055	15.245240	
4510000	83.808520	226	15.199274292898	0.227026570453	15.242600	
4511000	82.667701	759	15.200506208893	0.267531130187	15.239424	
4512000	81.299330	364	15.027575899859	0.253693461976	15.244122	
4513000	82.225063	171	15.203432643876	0.214085923958	15.240930	
4514000	81.325288	508	15.088971386373	0.274653376194	15.241482	
4515000	82.207854	528	15.333142714810	0.274215523263	15.241386	
4516000	81.936597	314	15.120680442481	0.259247192147	15.242816	
4517000	83.368740	172	15.231069367416	0.275170417457	15.243145	
4518000	81.916595	744	15.141581877938	0.234822592116	15.243489	
4519000	83.006787	653	15.146869190510	0.244395089134	15.243210	
4520000	83.882525	634	15.160597799949	0.271343123741	15.241138	
4521000	81.000202	937	15.105493431611	0.226806721839	15.242635	
4522000	82.701876	335	15.231452964865	0.216685076614	15.241920	
4523000	82.022904	859	15.201998748888	0.249347850059	15.239554	
4524000	81.977776	626	15.057005083817	0.269674111187	15.243294	
4525000	83.357063	288	15.236094713422	0.265946815070	15.242655	
4526000	82.180056	287	15.214019006313	0.252079760764	15.243243	
4527000	82.826823	636	15.111099088869	0.263597028143	15.244217	
4528000	82.119368	472	15.244127415708	0.238388474131	15.239548	
4529000	82.361588	628	15.256471665338	0.259746519795	15.241459	
4530000	82.110154	10	15.256370018821	0.235907332065	15.240625	
4531000	82.811264	444	15.324033493496	0.243718605768	15.242080	
4532000	82.301103	657	15.318724858508	0.267716137735	15.239335	
4533000	84.440785	441	15.188706383251	0.245920343126	15.243410	
4534000	81.523733	473	15.197242342296	0.247087028276	15.242950	
4535000	82.347625	887	15.265630179258	0.211797065684	15.242111	
4536000	81.267591	902	15.325205646431	0.208027560787	15.241461	
4537000	80.409585	363	15.266796126468	0.309712087475	15.240589	
4538000	82.287499	842	15.239490010071	0.227055676257	15.243796	
4539000	80.620800	728	15.142592560961	0.212684483713	15.241792	
4540000	82.890046	363	15.232882395032	0.225686640461	15.240589	
4541000	82.022694	636	15.289505150322	0.199499347969	15.244217	
4542000	80.783171	725	15.205192394900	0.293101261854	15.244027	
4543000	83.043154	410	15.161549312184	0.238747866286	15.236696	
4544000	82.545649	579	15.250506388421	0.246595913781	15.241673	
4545000	82.443535	722	15.253581629855	0.213607854640	15.240864	
4546000	81.603841	684	15.360178270126	0.243529743898	15.242812	
4547000	83.497174	441	15.123310079503	0.208116420078	15.243410	
4548000	79.774492	368	15.329585748362	0.301967265289	15.239771	
4549000	82.412211	185	15.182551051181	0.216176964098	15.243144	
4550000	82.997961	501	15.194110901081	0.241171577745	15.243329	
4551000	80.066841	314	15.190393378987	0.192700291624	15.242816	
4552000	80.187883	989	15.309216863744	0.289876480925	15.245011	
4553000	82.596256	771	15.198188219941	0.239008335062	15.241437	
4554000	82.853417	151	15.189921685045	0.220011559156	15.244921	
4555000	82.774285	758	15.199810924997	0.235382932628	15.240142	
4556000	83.908679	498	15.236279874634	0.264839178876	15.242537	
4557000	83.225386	953	15.191216171749	0.250407081948	15.242551	
4558000	81.115523	357	15.037008797335	0.280466915550	15.243508	
4559000	82.269557	739	15.224029094634	0.247241881382	15.243163	
4560000	82.367317	194	15.294204550814	0.231505677378	15.242759	
4561000	81.225166	159	15.240546368242	0.242093549288	15.244934	
4562000	80.385014	787	15.399079573897	0.221724925890	15.243285	
4563000	83.518315	1000	15.200366221265	0.207868908464	15.242344	
4564000	82.440513	818	15.225979244354	0.236599873569	15.242345	
4565000	81.777231	163	15.375181163546	0.269161006244	15.245555	
4566000	81.731443	905	15.129753785560	0.199598335786	15.243175	
4567000	81.601646	811	15.257172760314	0.274200439093	15.245414	
4568000	80.935154	248	15.112507222888	0.255536961947	15.244183	
4569000	80.832161	194	15.298284169603	0.200451097283	15.242759	
4570000	81.108740	337	15.293011322757	0.230590935616	15.242813	
4571000	83.337561	374	15.223777105166	0.247000512607	15.242995	
4572000	82.731569	483	15.304179233938	0.242695934444	15.244382	
4573000	82.820099	827	15.257574089811	0.285747225385	15.241433	
4574000	82.768743	758	15.189529952985	0.245211689623	15.240142	
4575000	82.094636	503	15.220956019940	0.256917390622	15.240876	
4576000	80.955175	522	15.054150343737	0.283664876774	15.238661	
4577000	82.625429	588	15.188162534912	0.233068484640	15.241420	
4578000	84.056266	1000	15.188468948165	0.221735332287	15.242344	
4579000	83.922253	163	15.267371315572	0.232455535864	15.245555	
4580000	82.222110	406	15.136250630915	0.267275441925	15.240414	
4581000	80.605487	399	15.280432751062	0.291527786225	15.240426	
4582000	82.587649	167	15.170639934179	0.218676194654	15.242467	
4583000	82.304129	947	15.142854401931	0.245492552761	15.242094	
4584000	79.860053	967	15.332973591740	0.305952774228	15.243464	
4585000	83.118635	953	15.246198030441	0.230851656613	15.242551	
4586000	81.845111	497	15.320177525612	0.240920981679	15.239865	
4587000	82.315626	357	15.099222113304	0.272151258925	15.243508	
4588000	82.088607	581	15.358910633828	0.256727457159	15.242003	
4589000	83.810882	439	15.247646707315	0.269201702667	15.241570	
4590000	81.944758	22	15.297156423937	0.218086835593	15.242551	
4591000	77.766733	192	15.288347864377	0.350375107323	15.244275	
4592000	82.538643	54	15.155283513306	0.227873919639	15.241992	
4593000	82.582992	46	15.181653313306	0.219417954097	15.243435	
4594000	81.847794	841	15.219386854870	0.294311506771	15.245791	
4595000	79.769180	454	15.019884120106	0.275072100985	15.241994	
4596000	81.499785	943	15.167878767937	0.284936119137	15.241714	
4597000	81.070730	269	15.161643894261	0.202064501679	15.242809	
4598000	80.662896	725	15.194445849474	0.295663345769	15.244027	
4599000	83.154376	630	15.224512005277	0.255647061799	15.241048	
4600000	82.471363	529	15.128704067507	0.286979436205	15.241917	
4601000	82.737380	509	15.212654739494	0.262742351897	15.240678	
4602000	83.241515	787	15.276181347875	0.233525765017	15.243285	
4603000	82.604834	843	15.189626500732	0.203450036169	15.243596	
4604000	82.094696	269	15.244660886553	0.260051140725	15.242809	
4605000	83.010379	249	15.233431230120	0.259642221440	15.242567	
4606000	79.188848	534	15.280425156391	0.319125431255	15.242796	
4607000	82.918424	789	15.140595546585	0.236938101010	15.243681	
4608000	82.187759	22	15.304100189639	0.227594179119	15.242551	
4609000	80.525074	955	15.240857362067	0.211608078602	15.243986	
4610000	81.855033	751	15.280085886839	0.229518627438	15.240985	
4611000	82.910029	351	15.245030838586	0.232790512226	15.242332	
4612000	82.396194	581	15.148462739666	0.200434924165	15.242003	
4613000	82.587973	688	15.199348401344	0.256523952229	15.242695	
4614000	83.336228	235	15.128577122828	0.241029537092	15.238867	
4615000	81.278125	104	15.176209177359	0.231746555539	15.239455	
4616000	80.170770	647	15.327337452928	0.299262624664	15.242312	
4617000	80.724401	685	15.217471640265	0.290799606407	15.241586	
4618000	74.523459	90	14.967414404847	0.308881658321	15.239980	
4619000	82.855222	934	15.192701546719	0.219966424943	15.242548	
4620000	81.446703	349	15.235886902790	0.205561134446	15.241353	
4621000	81.028726	13	15.196744951261	0.258522483410	15.239492	
4622000	81.756733	999	15.318132089500	0.260753050497	15.243005	
4623000	82.453414	657	15.277206653201	0.278211514790	15.239335	
4624000	81.226160	440	15.216968037517	0.216833045774	15.243714	
4625000	82.861799	335	15.193628988462	0.264877505404	15.241920	
4626000	81.427060	757	15.134074140786	0.297627949562	15.242265	
4627000	78.139911	288	15.221922737340	0.355413208199	15.242655	
4628000	83.316734	899	15.296797887287	0.246092793762	15.243584	
4629000	81.231343	571	15.259106449311	0.192676558100	15.243611	
4630000	80.054242	910	15.218669260448	0.318065123831	15.241306	
4631000	81.306351	743	15.333863460936	0.256085336896	15.240900	
4632000	81.645964	333	15.232912053349	0.255307148806	15.244407	
4633000	83.859903	66	15.231627681615	0.221454033985	15.242726	
4634000	80.271096	242	15.154367129101	0.190249632967	15.241033	
4635000	82.053764	521	15.131839794629	0.228473254911	15.239525	
4636000	84.463778	634	15.236807507036	0.216480642449	15.241138	
4637000	78.613846	294	15.270190013329	0.337235768632	15.245221	
4638000	82.331707	535	15.081810357673	0.223952175041	15.242565	
4639000	82.617873	970	15.252562345190	0.214111717840	15.243565	
4640000	83.718665	528	15.195241590933	0.218375923637	15.241386	
4641000	83.276913	637	15.092099037739	0.241014822680	15.245817	
4642000	82.800885	736	15.276943997164	0.271101674488	15.239065	
4643000	82.345000	336	15.254681434997	0.242827626708	15.243505	
4644000	83.761502	895	15.224132842854	0.258040110986	15.242675	
4645000	83.344111	163	15.162575781501	0.274459270368	15.245555	
4646000	82.024436	794	15.217333552481	0.277588486716	15.241917	
4647000	83.049042	380	15.228181553530	0.252004280316	15.237812	
4648000	81.251585	633	15.213896857054	0.272257922197	15.238929	
4649000	82.295799	210	15.145271304590	0.226463119907	15.242427	
4650000	76.780273	33	14.907110011254	0.230370822267	15.244043	
4651000	83.003402	498	15.302164425543	0.274372185681	15.242537	
4652000	81.534048	423	15.312965515788	0.227415474814	15.242067	
4653000	80.954672	824	15.057205254418	0.272284238013	15.242803	
4654000	79.579600	399	15.239187202964	0.315720101793	15.240426	
4655000	82.137412	310	15.214584310547	0.236063354596	15.241085	
4656000	82.107367	226	15.188416507701	0.193721157992	15.242600	
4657000	83.390070	444	15.100829267726	0.249020662817	15.242080	
4658000	79.144401	857	15.401014520362	0.290232416864	15.242976	
4659000	80.692363	240	15.132970113372	0.295245198846	15.243663	
4660000	83.201187	300	15.243002559756	0.253060323975	15.242571	
4661000	81.431676	206	15.238064311985	0.275506122550	15.242752	
4662000	79.984571	860	15.146209905021	0.249585057879	15.241099	
4663000	80.086223	967	15.375678041632	0.281821516672	15.243464	
4664000	82.772147	917	15.231043248416	0.239412219123	15.245612	
4665000	83.011007	517	15.228121714767	0.237565893074	15.241318	
4666000	77.677045	603	15.085844987050	0.173703653651	15.242372	
4667000	81.882145	623	15.198388578755	0.247318020453	15.239650	
4668000	83.088800	213	15.137714292611	0.218292840054	15.242473	
4669000	82.245080	811	15.182053910999	0.233211173407	15.245414	
4670000	81.792011	751	15.278877544491	0.266102838846	15.240985	
4671000	83.610312	375	15.281298519153	0.207214236751	15.244520	
4672000	82.179907	589	15.173284178705	0.274787845101	15.243176	
4673000	81.459440	817	15.302033370022	0.269068975453	15.241160	
4674000	82.588960	838	15.287378668606	0.242905557945	15.241551	
4675000	81.239233	595	15.114203710542	0.228257590829	15.242590	
4676000	83.208073	175	15.229758179774	0.215588728761	15.245080	
4677000	82.135852	454	15.225100972173	0.264480180886	15.241994	
4678000	82.593250	525	15.185392189480	0.232506377406	15.235102	
4679000	82.500919	579	15.257833979067	0.240948693491	15.241673	
4680000	80.679018	257	15.241150828698	0.292562986806	15.241103	
4681000	80.761582	290	15.298821800708	0.274428268137	15.241054	
4682000	80.337961	121	15.075826915802	0.229624505423	15.243025	
4683000	80.233853	207	15.006367879681	0.234793994556	15.242444	
4684000	81.927259	530	15.126272784293	0.265066450241	15.242815	
4685000	83.119538	561	15.204251656702	0.229655853906	15.241707	
4686000	82.287516	703	15.137397512688	0.224620690008	15.242893	
4687000	79.483475	777	15.221758318310	0.326866320301	15.242508	
4688000	79.656389	781	15.033674586630	0.259528665234	15.241818	
4689000	81.976560	357	15.341480204326	0.245493203709	15.243508	
4690000	81.964383	998	15.140191349739	0.263916441820	15.243998	
4691000	83.457748	175	15.164707922383	0.236584199363	15.245080	
4692000	82.901083	363	15.155166181991	0.250854033364	15.240589	
4693000	82.364733	363	15.288803966434	0.258383790700	15.240589	
4694000	82.601556	532	15.314323184495	0.253609763465	15.241785	
4695000	82.769069	585	15.219873010541	0.234985193273	15.246110	
4696000	79.807930	262	15.019093714190	0.286419885819	15.241916	
4697000	81.892389	364	15.101921199966	0.281618871908	15.244122	
4698000	80.630006	940	15.079124903481	0.269214015310	15.243615	
4699000	81.629876	642	15.178179867282	0.227046855643	15.242433	
4700000	82.686308	659	15.231198735511	0.266146486006	15.240321	
4701000	82.236080	368	15.240428202987	0.261896804418	15.239771	
4702000	82.702603	625	15.288267709483	0.252453313385	15.240490	
4703000	80.743375	947	15.374766772764	0.263595773123	15.242094	
4704000	83.163501	407	15.170173177619	0.238719922303	15.242292	
4705000	82.026644	363	15.323990152905	0.237081416734	15.240589	
4706000	82.608405	889	15.102339181215	0.259348470695	15.241363	
4707000	82.059777	288	15.300711313948	0.201911167637	15.242655	
4708000	81.449608	255	15.159465947017	0.283786770585	15.242117	
4709000	82.527300	670	15.198026475528	0.286852126695	15.242052	
4710000	82.002917	885	15.142148487595	0.285574433200	15.242225	
4711000	82.617722	935	15.240765818087	0.232500809047	15.242529	
4712000	82.824442	844	15.188280457212	0.230387477356	15.243453	
4713000	83.206739	895	15.216217674626	0.274578351514	15.242675	
4714000	82.385408	525	15.131983802633	0.239015442467	15.235102	
4715000	83.318669	785	15.269686454259	0.230295241636	15.244764	
4716000	82.780304	129	15.262349331698	0.217199519752	15.242713	
4717000	82.018052	665	15.195024809450	0.221509651685	15.242973	
4718000	82.139317	360	15.133322890792	0.194614589224	15.241068	
4719000	83.013623	468	15.148396218065	0.242888114527	15.244107	
4720000	81.081353	139	15.159918135822	0.254220863589	15.243466	
4721000	81.792018	597	15.263469909742	0.283998163504	15.240705	
4722000	83.125475	953	15.177629894378	0.253452784873	15.242551	
4723000	83.140109	353	15.219945891371	0.247788547064	15.243106	
4724000	82.572492	836	15.261906618842	0.207843773343	15.244187	
4725000	81.593847	696	15.286364659458	0.249788038592	15.240333	
4726000	78.254479	35	15.050878079920	0.325054224953	15.243834	
4727000	82.720215	418	15.177457273602	0.240990063264	15.244264	
4728000	80.393608	76	15.359762246217	0.263829237936	15.242815	
4729000	82.511842	647	15.229517986681	0.260638370220	15.242312	
4730000	81.629632	933	15.311331758838	0.219576868735	15.241114	
4731000	82.182114	374	15.312497942954	0.220129126284	15.242995	
4732000	82.245987	199	15.160295662616	0.228785560008	15.243065	
4733000	82.896942	895	15.094743604065	0.224901847542	15.242675	
4734000	83.410454	360	15.184078982013	0.205914598993	15.241068	
4735000	82.518413	294	15.253815209168	0.252987284705	15.245221	
4736000	82.645042	887	15.294737810234	0.243468962444	15.242111	
4737000	82.236738	699	15.288809000789	0.219238774803	15.240011	
4738000	81.035922	274	15.173118959227	0.194818316091	15.244413	
4739000	81.098656	467	15.156156308812	0.202788065327	15.241678	
4740000	76.227741	172	14.979176573210	0.350828600444	15.243145	
4741000	81.045008	289	15.337058808295	0.239583928998	15.244094	
4742000	82.058869	918	15.207292322605	0.207522668790	15.239874	
4743000	80.592903	176	15.365380039715	0.266330311407	15.241333	
4744000	82.906103	670	15.224630913984	0.207095012417	15.242052	
4745000	84.794316	634	15.207832093857	0.242109537250	15.241138	
4746000	81.584498	696	15.152549808485	0.237996923662	15.240333	
4747000	83.209862	66	15.281416913446	0.213744937643	15.242726	
4748000	81.839573	517	15.345268334810	0.247463402204	15.241318	
4749000	83.228447	487	15.174257548692	0.239644379412	15.241810	
4750000	83.211140	487	15.172587806006	0.248145040406	15.241810	
4751000	83.040287	681	15.252115813586	0.256034268162	15.238696	
4752000	82.538863	998	15.183356570277	0.241830075017	15.243998	
4753000	82.532135	439	15.329077850809	0.278641851149	15.241570	
4754000	81.484266	642	15.241141590062	0.223863095332	15.242433	
4755000	81.782225	95	15.193948315633	0.197288074750	15.241192	
4756000	81.512921	423	15.209203496200	0.289579100562	15.242067	
4757000	82.320591	173	15.212009227013	0.253448176931	15.240100	
4758000	82.998150	821	15.190853864168	0.228801255579	15.243713	
4759000	81.312458	744	15.235667671619	0.284688053163	15.243489	
4760000	81.546777	315	15.286279488538	0.237170183379	15.241419	
4761000	81.445378	672	15.126562598326	0.224817161719	15.243653	
4762000	83.417872	300	15.182519353059	0.239064800343	15.242571	
4763000	82.041377	294	15.300109074109	0.252824283299	15.245221	
4764000	83.127781	61	15.223014141398	0.251158166515	15.241297	
4765000	80.747067	795	15.185545862346	0.287609896225	15.244158	
4766000	83.177087	814	15.165767886310	0.234716802006	15.244561	
4767000	79.920561	237	15.294399208699	0.311466204077	15.242702	
4768000	81.514093	203	15.193452842401	0.216743144895	15.241642	
4769000	83.731436	528	15.236361156206	0.257441750787	15.241386	
4770000	82.966180	841	15.189893184527	0.267764319894	15.245791	
4771000	81.643672	831	15.222261195397	0.282299885641	15.242527	
4772000	82.838243	386	15.232581585883	0.266360293761	15.243073	
4773000	83.681500	877	15.197965216402	0.226405277573	15.242594	
